,national_park_name,activate_name,url,num_reviews,score,ranking,tags
648,Lassen Volcanic National Park,Echo Lake Trail,https://www.tripadvisor.com/Attraction_Review-g143042-d8749199-Reviews-Echo_Lake_Trail-Lassen_Volcanic_National_Park_California.html,3 ,4.5,1,Hiking Trails
649,Lassen Volcanic National Park,Cold Boiling Lake,https://www.tripadvisor.com/Attraction_Review-g143042-d10172396-Reviews-Cold_Boiling_Lake-Lassen_Volcanic_National_Park_California.html,7 ,3,1,Hot Springs & Geysers
650,Lassen Volcanic National Park,Snag Lake,https://www.tripadvisor.com/Attraction_Review-g143042-d145164-Reviews-Snag_Lake-Lassen_Volcanic_National_Park_California.html,5 ,3.5,1,Bodies of Water
651,Lassen Volcanic National Park,Cliff Lake,https://www.tripadvisor.com/Attraction_Review-g143042-d145163-Reviews-Cliff_Lake-Lassen_Volcanic_National_Park_California.html,2 ,4,2,Bodies of Water
652,Lassen Volcanic National Park,Other Outdoor Activities (1),https://www.tripadvisor.com/Attractions-g143042-Activities-c61-t263-Lassen_Volcanic_National_Park_California.html,2 ,4,2,
653,Lassen Volcanic National Park,Lava Cast Forest,https://www.tripadvisor.com/Attraction_Review-g143042-d10640540-Reviews-Lava_Cast_Forest-Lassen_Volcanic_National_Park_California.html,0,0,2,Scenic Walking Areas
654,Mammoth Cave National Park,Mammoth Cave National Park,https://www.tripadvisor.com/Attraction_Review-g143043-d146944-Reviews-Mammoth_Cave_National_Park-Mammoth_Cave_National_Park_Kentucky.html,"2,701 ",4.5,1,Caverns & Caves
655,Mammoth Cave National Park,Fat Man's Misery,https://www.tripadvisor.com/Attraction_Review-g143043-d146945-Reviews-Fat_Man_s_Misery-Mammoth_Cave_National_Park_Kentucky.html,174 ,4.5,2,Hiking Trails
656,Mammoth Cave National Park,Wild Cave Tour,https://www.tripadvisor.com/Attraction_Review-g143043-d522141-Reviews-Wild_Cave_Tour-Mammoth_Cave_National_Park_Kentucky.html,77 ,5,3,Nature & Wildlife Tours
657,Mammoth Cave National Park,Tall Man's Misery,https://www.tripadvisor.com/Attraction_Review-g143043-d146946-Reviews-Tall_Man_s_Misery-Mammoth_Cave_National_Park_Kentucky.html,61 ,4.5,4,Hiking Trails
658,Mammoth Cave National Park,Cedar Sink Trail,https://www.tripadvisor.com/Attraction_Review-g143043-d1856918-Reviews-Cedar_Sink_Trail-Mammoth_Cave_National_Park_Kentucky.html,42 ,4.5,5,Hiking Trails
659,Mammoth Cave National Park,Green River,https://www.tripadvisor.com/Attraction_Review-g143043-d145667-Reviews-Green_River-Mammoth_Cave_National_Park_Kentucky.html,37 ,4,6,Bodies of Water
660,Mammoth Cave National Park,Grand Avenue Tour,https://www.tripadvisor.com/Attraction_Review-g143043-d3672136-Reviews-Grand_Avenue_Tour-Mammoth_Cave_National_Park_Kentucky.html,22 ,4.5,7,Nature & Wildlife Tours
661,Mammoth Cave National Park,Discovery Tour,https://www.tripadvisor.com/Attraction_Review-g143043-d145144-Reviews-Discovery_Tour-Mammoth_Cave_National_Park_Kentucky.html,15 ,3.5,8,Sightseeing Tours
662,Mammoth Cave National Park,Echo River,https://www.tripadvisor.com/Attraction_Review-g143043-d145668-Reviews-Echo_River-Mammoth_Cave_National_Park_Kentucky.html,8 ,4,9,Bodies of Water
663,Mammoth Cave National Park,Gothic Avenue Tour,https://www.tripadvisor.com/Attraction_Review-g143043-d3729638-Reviews-Gothic_Avenue_Tour-Mammoth_Cave_National_Park_Kentucky.html,6 ,4.5,1,Sightseeing Tours
664,Mammoth Cave National Park,Trog Tour,https://www.tripadvisor.com/Attraction_Review-g143043-d4700625-Reviews-Trog_Tour-Mammoth_Cave_National_Park_Kentucky.html,5 ,5,1,Sightseeing Tours
665,Mesa Verde National Park,Cliff Palace,https://www.tripadvisor.com/Attraction_Review-g60900-d125453-Reviews-Cliff_Palace-Mesa_Verde_National_Park_Colorado.html,938 ,5,1,Ancient Ruins
666,Mesa Verde National Park,Balcony House,https://www.tripadvisor.com/Attraction_Review-g60900-d260229-Reviews-Balcony_House-Mesa_Verde_National_Park_Colorado.html,582 ,5,2,Ancient Ruins
667,Mesa Verde National Park,Spruce Tree House,https://www.tripadvisor.com/Attraction_Review-g60900-d1569508-Reviews-Spruce_Tree_House-Mesa_Verde_National_Park_Colorado.html,507 ,4.5,3,Ancient Ruins
668,Mesa Verde National Park,Long House,https://www.tripadvisor.com/Attraction_Review-g60900-d1887272-Reviews-Long_House-Mesa_Verde_National_Park_Colorado.html,157 ,5,4,Ancient Ruins
669,Mesa Verde National Park,Mesa Verde Visitor and Research Center,https://www.tripadvisor.com/Attraction_Review-g60900-d8858267-Reviews-Mesa_Verde_Visitor_and_Research_Center-Mesa_Verde_National_Park_Colorado.html,119 ,4.5,5,Visitor Centers
670,Mesa Verde National Park,Mesa Verde Colorado - 700 Years Tour,https://www.tripadvisor.com/Attraction_Review-g60900-d2386815-Reviews-Mesa_Verde_Colorado_700_Years_Tour-Mesa_Verde_National_Park_Colorado.html,149 ,4.5,6,Sightseeing Tours
671,Mesa Verde National Park,Petroglyph Point Hike,https://www.tripadvisor.com/Attraction_Review-g60900-d144953-Reviews-Petroglyph_Point_Hike-Mesa_Verde_National_Park_Colorado.html,174 ,4.5,7,Historic Sites
672,Mesa Verde National Park,Chapin Mesa Archeological Museum,https://www.tripadvisor.com/Attraction_Review-g60900-d4178599-Reviews-Chapin_Mesa_Archeological_Museum-Mesa_Verde_National_Park_Colorado.html,136 ,4.5,8,Specialty Museums
673,Mesa Verde National Park,Ruins Road,https://www.tripadvisor.com/Attraction_Review-g60900-d146113-Reviews-Ruins_Road-Mesa_Verde_National_Park_Colorado.html,83 ,4.5,9,Scenic Drives
674,Mesa Verde National Park,Park Point,https://www.tripadvisor.com/Attraction_Review-g60900-d2343713-Reviews-Park_Point-Mesa_Verde_National_Park_Colorado.html,69 ,5,1,Points of Interest & Landmarks
675,Mesa Verde National Park,Step House,https://www.tripadvisor.com/Attraction_Review-g60900-d4444190-Reviews-Step_House-Mesa_Verde_National_Park_Colorado.html,60 ,4.5,1,Points of Interest & Landmarks
676,Mesa Verde National Park,Square Tower House,https://www.tripadvisor.com/Attraction_Review-g60900-d9557661-Reviews-Square_Tower_House-Mesa_Verde_National_Park_Colorado.html,24 ,4.5,1,Geologic Formations
677,Mesa Verde National Park,Soda Canyon Overlook Trail,https://www.tripadvisor.com/Attraction_Review-g60900-d7185385-Reviews-Soda_Canyon_Overlook_Trail-Mesa_Verde_National_Park_Colorado.html,25 ,4.5,1,Hiking Trails
678,Mesa Verde National Park,Point Lookout Trail,https://www.tripadvisor.com/Attraction_Review-g60900-d144951-Reviews-Point_Lookout_Trail-Mesa_Verde_National_Park_Colorado.html,17 ,5,1,Hiking Trails
679,Mesa Verde National Park,Spruce Canyon Trail,https://www.tripadvisor.com/Attraction_Review-g60900-d144952-Reviews-Spruce_Canyon_Trail-Mesa_Verde_National_Park_Colorado.html,23 ,4.5,1,Hiking Trails
680,Mesa Verde National Park,Knife Edge Trail,https://www.tripadvisor.com/Attraction_Review-g60900-d144949-Reviews-Knife_Edge_Trail-Mesa_Verde_National_Park_Colorado.html,12 ,4.5,1,Hiking Trails
681,Mesa Verde National Park,Farming Terraces,https://www.tripadvisor.com/Attraction_Review-g60900-d144954-Reviews-Farming_Terraces-Mesa_Verde_National_Park_Colorado.html,10 ,4,1,Hiking Trails
682,Mesa Verde National Park,Yucca House National Monument,https://www.tripadvisor.com/Attraction_Review-g60900-d3573122-Reviews-Yucca_House_National_Monument-Mesa_Verde_National_Park_Colorado.html,8 ,4,1,Ancient Ruins
683,Mesa Verde National Park,Prater Ridge Trail,https://www.tripadvisor.com/Attraction_Review-g60900-d144950-Reviews-Prater_Ridge_Trail-Mesa_Verde_National_Park_Colorado.html,2 ,4.5,1,Hiking Trails
684,Mount Rainier National Park,Mount Rainier,https://www.tripadvisor.com/Attraction_Review-g143044-d145643-Reviews-Mount_Rainier-Mount_Rainier_National_Park_Washington.html,"1,239 ",5,1,Mountains
685,Mount Rainier National Park,Skyline Trail,https://www.tripadvisor.com/Attraction_Review-g143044-d265250-Reviews-Skyline_Trail-Mount_Rainier_National_Park_Washington.html,194 ,5,2,Hiking Trails
686,Mount Rainier National Park,Grove of the Patriarchs,https://www.tripadvisor.com/Attraction_Review-g143044-d145868-Reviews-Grove_of_the_Patriarchs-Mount_Rainier_National_Park_Washington.html,221 ,4.5,3,Forests
687,Mount Rainier National Park,Sunrise Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143044-d143755-Reviews-Sunrise_Visitor_Center-Mount_Rainier_National_Park_Washington.html,217 ,4.5,4,Visitor Centers
688,Mount Rainier National Park,Narada Falls,https://www.tripadvisor.com/Attraction_Review-g143044-d7146789-Reviews-Narada_Falls-Mount_Rainier_National_Park_Washington.html,68 ,4.5,5,Waterfalls
689,Mount Rainier National Park,Crystal Mountain Resort,https://www.tripadvisor.com/Attraction_Review-g143044-d210302-Reviews-Crystal_Mountain_Resort-Mount_Rainier_National_Park_Washington.html,150 ,4,6,Mountains
690,Mount Rainier National Park,Paradise Valley,https://www.tripadvisor.com/Attraction_Review-g143044-d145945-Reviews-Paradise_Valley-Mount_Rainier_National_Park_Washington.html,89 ,5,7,Mountains
691,Mount Rainier National Park,Nature & Wildlife Tours (1),https://www.tripadvisor.com/Attractions-g143044-Activities-c61-t220-Mount_Rainier_National_Park_Washington.html,89 ,5,8,
692,Mount Rainier National Park,Sightseeing Tours (1),https://www.tripadvisor.com/Attractions-g143044-Activities-c42-t139-Mount_Rainier_National_Park_Washington.html,89 ,5,9,
693,Mount Rainier National Park,Paradise Loop,https://www.tripadvisor.com/Attraction_Review-g143044-d145877-Reviews-Paradise_Loop-Mount_Rainier_National_Park_Washington.html,104 ,4.5,1,Hiking Trails
694,Mount Rainier National Park,Mt. Fremont Lookout Trail,https://www.tripadvisor.com/Attraction_Review-g143044-d145878-Reviews-Mt_Fremont_Lookout_Trail-Mount_Rainier_National_Park_Washington.html,48 ,5,1,Hiking Trails
695,Mount Rainier National Park,Tipsoo Lake Loop,https://www.tripadvisor.com/Attraction_Review-g143044-d145873-Reviews-Tipsoo_Lake_Loop-Mount_Rainier_National_Park_Washington.html,43 ,4.5,1,Hiking Trails
696,Mount Rainier National Park,"Longmire Museum
(Longmire)",https://www.tripadvisor.com/Attraction_Review-g58568-d102458-Reviews-Longmire_Museum-Longmire_Mount_Rainier_National_Park_Washington.html,74 ,4,1,History Museums
697,Mount Rainier National Park,Christine Falls Viewpoint,https://www.tripadvisor.com/Attraction_Review-g143044-d7390642-Reviews-Christine_Falls_Viewpoint-Mount_Rainier_National_Park_Washington.html,35 ,4.5,1,Waterfalls
698,Mount Rainier National Park,Snow Lake Trail,https://www.tripadvisor.com/Attraction_Review-g143044-d145890-Reviews-Snow_Lake_Trail-Mount_Rainier_National_Park_Washington.html,45 ,4.5,1,Hiking Trails
699,Mount Rainier National Park,Box Canyon Loop,https://www.tripadvisor.com/Attraction_Review-g143044-d145867-Reviews-Box_Canyon_Loop-Mount_Rainier_National_Park_Washington.html,44 ,4.5,1,Hiking Trails
700,Mount Rainier National Park,Wonderland Trail,https://www.tripadvisor.com/Attraction_Review-g143044-d146509-Reviews-Wonderland_Trail-Mount_Rainier_National_Park_Washington.html,32 ,5,1,Hiking Trails
701,Mount Rainier National Park,Comet Falls,https://www.tripadvisor.com/Attraction_Review-g143044-d145876-Reviews-Comet_Falls-Mount_Rainier_National_Park_Washington.html,34 ,4.5,1,Waterfalls
702,Mount Rainier National Park,Paradise Jackson Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143044-d10696457-Reviews-Paradise_Jackson_Visitor_Center-Mount_Rainier_National_Park_Washington.html,21 ,4.5,1,Visitor Centers
703,Mount Rainier National Park,Patriarchs Trail,https://www.tripadvisor.com/Attraction_Review-g143044-d146508-Reviews-Patriarchs_Trail-Mount_Rainier_National_Park_Washington.html,29 ,5,2,Hiking Trails
704,Mount Rainier National Park,Mowich Lake,https://www.tripadvisor.com/Attraction_Review-g143044-d143754-Reviews-Mowich_Lake-Mount_Rainier_National_Park_Washington.html,26 ,4.5,2,Bodies of Water
705,Mount Rainier National Park,Nisqually River,https://www.tripadvisor.com/Attraction_Review-g143044-d9718226-Reviews-Nisqually_River-Mount_Rainier_National_Park_Washington.html,16 ,4.5,2,Bodies of Water
706,Mount Rainier National Park,"Longmire Springs
(Longmire)",https://www.tripadvisor.com/Attraction_Review-g58568-d102457-Reviews-Longmire_Springs-Longmire_Mount_Rainier_National_Park_Washington.html,25 ,4,2,Hot Springs & Geysers
707,Mount Rainier National Park,Ohanapecosh Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143044-d143756-Reviews-Ohanapecosh_Visitor_Center-Mount_Rainier_National_Park_Washington.html,39 ,4,2,Visitor Centers
708,Mount Rainier National Park,Nisqually Vista Loop,https://www.tripadvisor.com/Attraction_Review-g143044-d10757666-Reviews-Nisqually_Vista_Loop-Mount_Rainier_National_Park_Washington.html,7 ,4.5,2,Hiking Trails
709,Mount Rainier National Park,Emmons Vista Overlook,https://www.tripadvisor.com/Attraction_Review-g143044-d7398595-Reviews-Emmons_Vista_Overlook-Mount_Rainier_National_Park_Washington.html,7 ,4.5,2,Lookouts
710,Mount Rainier National Park,Trail of the Shadows,https://www.tripadvisor.com/Attraction_Review-g143044-d8727903-Reviews-Trail_of_the_Shadows-Mount_Rainier_National_Park_Washington.html,6 ,4,2,Hiking Trails
711,Mount Rainier National Park,Burroughs Mountain Trail,https://www.tripadvisor.com/Attraction_Review-g143044-d10757454-Reviews-Burroughs_Mountain_Trail-Mount_Rainier_National_Park_Washington.html,4 ,5,2,Hiking Trails
712,Mount Rainier National Park,Liberty Ridge,https://www.tripadvisor.com/Attraction_Review-g143044-d583485-Reviews-Liberty_Ridge-Mount_Rainier_National_Park_Washington.html,3 ,4.5,2,Hiking Trails
713,Mount Rainier National Park,Spray Falls,https://www.tripadvisor.com/Attraction_Review-g143044-d10892668-Reviews-Spray_Falls-Mount_Rainier_National_Park_Washington.html,1 review,5,3,Waterfalls
714,North Cascades National Park,North Cascades Highway,https://www.tripadvisor.com/Attraction_Review-g143046-d146158-Reviews-North_Cascades_Highway-North_Cascades_National_Park_Washington.html,225 ,5,1,Scenic Drives
715,North Cascades National Park,Washington Pass Overlook,https://www.tripadvisor.com/Attraction_Review-g143046-d145053-Reviews-Washington_Pass_Overlook-North_Cascades_National_Park_Washington.html,73 ,5,2,Mountains
716,North Cascades National Park,Maple Pass Loop,https://www.tripadvisor.com/Attraction_Review-g143046-d145914-Reviews-Maple_Pass_Loop-North_Cascades_National_Park_Washington.html,36 ,5,3,Hiking Trails
717,North Cascades National Park,Cascade Pass,https://www.tripadvisor.com/Attraction_Review-g143046-d218862-Reviews-Cascade_Pass-North_Cascades_National_Park_Washington.html,36 ,4.5,4,Hiking Trails
718,North Cascades National Park,Colonial Creek Campground - Stehekin Valley Trail,https://www.tripadvisor.com/Attraction_Review-g143046-d218861-Reviews-Colonial_Creek_Campground_Stehekin_Valley_Trail-North_Cascades_National_Park_Washi.html,35 ,4.5,5,Hiking Trails
719,North Cascades National Park,Blue Lake trail,https://www.tripadvisor.com/Attraction_Review-g143046-d547249-Reviews-Blue_Lake_trail-North_Cascades_National_Park_Washington.html,26 ,5,6,Hiking Trails
720,North Cascades National Park,Ladder Creek Falls,https://www.tripadvisor.com/Attraction_Review-g143046-d2372167-Reviews-Ladder_Creek_Falls-North_Cascades_National_Park_Washington.html,33 ,4.5,7,Waterfalls
721,North Cascades National Park,Diablo Lake Overlook,https://www.tripadvisor.com/Attraction_Review-g143046-d10756345-Reviews-Diablo_Lake_Overlook-North_Cascades_National_Park_Washington.html,16 ,4.5,8,Lookouts
722,North Cascades National Park,Ross Lake National Recreation Area,https://www.tripadvisor.com/Attraction_Review-g143046-d145051-Reviews-Ross_Lake_National_Recreation_Area-North_Cascades_National_Park_Washington.html,26 ,4.5,9,National Parks
723,North Cascades National Park,Rainy Lake,https://www.tripadvisor.com/Attraction_Review-g143046-d2272624-Reviews-Rainy_Lake-North_Cascades_National_Park_Washington.html,24 ,4.5,1,Bodies of Water
724,North Cascades National Park,Lake Chelan National Recreation Area,https://www.tripadvisor.com/Attraction_Review-g143046-d145052-Reviews-Lake_Chelan_National_Recreation_Area-North_Cascades_National_Park_Washington.html,19 ,4,1,National Parks
725,North Cascades National Park,Gorge Creek Falls,https://www.tripadvisor.com/Attraction_Review-g143046-d4681635-Reviews-Gorge_Creek_Falls-North_Cascades_National_Park_Washington.html,20 ,3.5,1,Waterfalls
726,North Cascades National Park,Ross Dam,https://www.tripadvisor.com/Attraction_Review-g143046-d145905-Reviews-Ross_Dam-North_Cascades_National_Park_Washington.html,9 ,4.5,1,Dams
727,North Cascades National Park,Hidden Lake Peak Trail,https://www.tripadvisor.com/Attraction_Review-g143046-d217819-Reviews-Hidden_Lake_Peak_Trail-North_Cascades_National_Park_Washington.html,5 ,5,1,Hiking Trails
728,North Cascades National Park,Cutthroat Lake,https://www.tripadvisor.com/Attraction_Review-g143046-d4773046-Reviews-Cutthroat_Lake-North_Cascades_National_Park_Washington.html,4 ,5,1,Bodies of Water
729,North Cascades National Park,Diablo Dam,https://www.tripadvisor.com/Attraction_Review-g143046-d9747688-Reviews-Diablo_Dam-North_Cascades_National_Park_Washington.html,5 ,4,1,Dams
730,North Cascades National Park,Desolation Peak,https://www.tripadvisor.com/Attraction_Review-g143046-d145055-Reviews-Desolation_Peak-North_Cascades_National_Park_Washington.html,2 ,4.5,1,Mountains
731,North Cascades National Park,Pyramid Lake,https://www.tripadvisor.com/Attraction_Review-g143046-d2272675-Reviews-Pyramid_Lake-North_Cascades_National_Park_Washington.html,6 ,3.5,1,Bodies of Water
732,North Cascades National Park,Hannegan Pass-Ross Lake,https://www.tripadvisor.com/Attraction_Review-g143046-d218860-Reviews-Hannegan_Pass_Ross_Lake-North_Cascades_National_Park_Washington.html,1 review,5,1,Hiking Trails
733,North Cascades National Park,McAlester Pass-Rainbow Lake Loop,https://www.tripadvisor.com/Attraction_Review-g143046-d218859-Reviews-McAlester_Pass_Rainbow_Lake_Loop-North_Cascades_National_Park_Washington.html,1 review,5,2,Hiking Trails
734,North Cascades National Park,Beaver Loop,https://www.tripadvisor.com/Attraction_Review-g143046-d145631-Reviews-Beaver_Loop-North_Cascades_National_Park_Washington.html,1 review,5,2,Hiking Trails
735,North Cascades National Park,Devils Loop,https://www.tripadvisor.com/Attraction_Review-g143046-d145630-Reviews-Devils_Loop-North_Cascades_National_Park_Washington.html,1 review,5,2,Hiking Trails
736,North Cascades National Park,East Bank Trail,https://www.tripadvisor.com/Attraction_Review-g143046-d145054-Reviews-East_Bank_Trail-North_Cascades_National_Park_Washington.html,2 ,3.5,2,Hiking Trails
737,North Cascades National Park,North Cascades Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143046-d10825911-Reviews-North_Cascades_Visitor_Center-North_Cascades_National_Park_Washington.html,2 ,2,2,Visitor Centers
